	id	sentence1	sentence2	similarity
6631	8fad2db9f1c7825dafea3d151	Federal DOMA doesn't really test the full faith and credit clause as much as the 9th and 10th Amendments to the Constitution.	DOMA, as a federal statute, could not contravene the Full Faith and Credit Clause of the Constitution.	4.0
2634	a55780047efffc5c9dc862dad	Under Kansas law, it is illegal for children under the age of 16 to have sexual relations.	In the opinion, Kline noted that it is illegal for children that young to have sexual relations.	2.75
5508	2a0db8950fc6c9dba0f3042da	AstraZeneca pays $4.1bn to buy Bristol-Myers Squibb out of diabetes alliance	AstraZeneca is buying Bristol out of their diabetes venture for up to $4.1 billion.	5.0
3726	df111db3af805ffc00d6e4472	The book states that the drug conveys a completely positive image.	The official stated that this was a complete technology transfer.	0.0
4500	d41c3e356d53ecd3e0a5144c0	Two men are charged with terrorism offenses	A Nigerian born in Saudi Arabia is charged with terrorism in New York	1.8
2207	786c3522d40dcaa501ac61a5a	I didn't say we'd lost our toughness since Rand.	I said you had gotten soft.	1.2
6546	25b4eb88b90130e44f12ede84	Different regions of California have distinct ecosystems, so it's recommended to focus on a specific area.	You can get a rough estimate by using an online calorie estimation website.	0.0
5145	970b26fa1a04f26224468f5d0	Egypt poll: 98% vote 'yes' for new constitution.	Egypt is holding a key vote on its constitution	2.4
7785	2a7e1e989c308c6acd4c5eb7e	a man working at the steel mill	A worker is working in a foundry.	3.4
8205	1921569d29dfd0b81366bd294	The injured were taken to hospitals in Jefferson City and Columbia, a college town about 30 miles to the north.	The injured were taken to hospitals in Jefferson City and Columbia, about 48 kilometers north; their conditions were not immediately available.	4.0
1739	abda1f42ae31e88931618945f	An old man in a black coat standing in a market.	The baby is wearing a red shirt and strolling in a plaza.	1.2
3623	a92f720eceb8c9352ca31bd59	The Quảng Ninh People's Court convicted 29 people of participating in a drug trafficking ring that smuggled heroin from Vietnam to China.	Court official Tran Dao stated that 12 people were among 29 people convicted by the Quang Ninh People's Court of participating in a drug ring that trafficked heroin from Vietnam to China.	3.4
5953	70aa4dde520c0c033d1a75540	A man is sailing on a boat.	A man is logging into the machine.	0.4
1088	54d4043437894d1c43992e00c	A black train was running on the train tracks.	A train is running on the train tracks.	4.1
7509	2baf1343db922c5327948213f	Two dogs and one cat are sitting on the couch.	Two dogs and a cat are sitting on a couch.	4.6
2097	644c98412ad6735e0a444e3e3	"I have  years of ""Neener Neener"" rights. Normally, I receive decent care."	"I have  years of ""Neener Neener"" rights, they're hilarious."	3.4
5488	e7371b5f431dd4ee3d714ddaf	Syrian civil war in photos.	Syrian peace talks at risk from Iran's invitation.	1.2
2740	62d254d3b5fab814cd1bf1c5e	Niels told an interviewer in 1999 that he thought the Old Man would outlive him by many years.	In 1999, two years before his death, Mr. Nielsen told a journalist that he thought the rock face would outlive him by many years.	3.0
10	9475d2b34318d7c6d9b178d82	The man hit the other man with a stick.	The man hit the other man with a stick.	4.2
5750	db26923f193d0500fe083f358	A young child is riding a horse.	A child is riding a horse.	4.75
4096	fef28382c4a62e24f0b63c5a6	Heavy fighting reported in Syria's Aleppo	Heavy fighting reported in Damascus	1.4
4613	0154a72776e7c31cc9212f15e	Nelson Mandela's real hero was not Gandhi, but Nehru	Nelson Mandela's health is unstable.	1.4
5174	35c367d434d102095c3632c83	A powerful earthquake of magnitude 6.3 hits Indonesia island	A powerful earthquake of magnitude 6 strikes Thailand	2.0
6441	dd64e5c880a1a96a482785b79	A common fish is haddock and it's in season almost all year round.	White fish are, as a rule, more delicately flavored than darker fleshed fish.	1.4
5648	60e7bc63cc9a7cc9f7b8bb2cf	Turkey unrest persists despite the end of the park protest.	Turkish PM Erdogan says 'it's his duty' to order a crackdown on Istanbul park protest.	1.0
4364	c8294b501c9599d51e6dbc6e8	100 people killed in new Darfur tribal clashes	'9 Dead' in New Darfur Tribal Clash	2.8
8116	000e25cb3c0db66c9204ffbd8	Yes, you should prepare a résumé.	Yes, you should talk to your professor.	0.0
4091	ae1e984adfa1aacc1e0742a7a	Jonny Bairstow and Eoin Morgan shine for England in Mumbai	Bairstow hits a ton in India tour match	1.8
225	e92c300f6563233511a4a829a	A woman is cracking eggs into a bowl.	A woman is placing skewers onto a rack.	0.6
6576	a1b151dbac03e7dfb0a1bacba	I have seen cats that don't seem to like using the litterbox for several reasons.	I think Keltari has some relevant ideas... A cat can develop a different taste for litter material.	2.6
3309	70b5091d9aec2e51446b25a4a	The bodies of some victims were laid out beside the tracks, waiting for emergency services to bring in wooden coffins.	The bodies of many dead people, removed from under the partially derailed train, were laid out along the tracks for identification.	3.25
4050	3cd61f8a16dd5c293ff988690	Romney vows to restore the spirit of America	Romney promises to 'Restore America'	3.8
1533	b45f4a2be7b6dd26ad0d0165b	A smiling man is wearing reflective glasses.	A gentleman is smiling and displaying his reflective sunglasses.	4.6
6913	7b6c924a492838c1c77027307	According to Gabriela Lemus of LULAC, it seems that all the issues we support aren't shared by him.	According to Gabriela Lemus, the league's director of policy and legislation, it appears that the issues we support are not shared by him.	4.2
3283	2ee5ef46e02320a6a1c229673	They later fell out and have backed a series of rival Congolese militias in recent years.	The two countries that had invaded eventually fell out and have since backed rival factions.	3.5
3127	5ea046bf404d85f6cf9020519	Cisco executives said they were pleased with the $1.3 billion in cash flow and the increase in net income, but hope for a rebound.	Cisco executives were reassured by $1.3 billion in cash flow and the growth in net income, but remain cautious about a rebound.	4.6
499	c879d993b802d86ad70c62875	A man is cutting a potato.	A woman is cutting a tomato.	1.25
561	5e4c1da6533191c79b4e8ccc1	A man is talking with a woman.	A woman is walking a dog.	0.5
5505	5c74c70922dfde5d4bf538392	Egypt's Muslim Brotherhood refuses to back down	An Egyptian court has sentenced the Muslim Brotherhood leader to life in prison.	1.4
2874	cdc318a60316c16a48ba2eeac	Enron spokesman Eric Thode declined to comment on the mediation order.	"""We think it's great news,"" said Enron spokesman Eric Thode."	1.733
6784	9299f13339a90d368d16c159e	Singapore is now the United States' 12th-largest trading partner, with two-way trade exceeding $34 billion.	Although a small city-state, Singapore is the 12th-largest trading partner of the United States, with a trade volume of $33.4 billion last year.	3.8
6629	2e871a56d8170085d2d81d750	Anil, there's clearly a difference in results, particularly in terms of image quality.	If you want to learn photography, a regular camera is enough to get started.	1.0
2942	5b95c56b7ca00112f4e871387	The Nasdaq composite index rose 13.70, or 0.8 percent, to 1,700.34.	The technology-laced Nasdaq Composite Index .IXIC gained 13.73 points, or 0.81 percent, to finish at 1,700.34.	3.75
7725	3be4383d90378350ab6ce9a03	A woman is sitting in the water.	The woman is skating in the park.	0.8
4148	aaa90a90c58345ccbe85d3490	Brazil's 'pop-star priest' gets mammoth new stage	Brazil's 'Pop-Star Priest' Gets Mammoth New Stage	5.0
1303	c6adb76cdfa003e44f257d6a3	A pug dog is sitting on a yellow chair next to a green dumpster.	A bulldog is sitting on a yellow chair beside a large waste receptacle.	3.2
1382	54cb8a41b18071df6fb12322f	A wooden bicycle with a canopy.	A group of elderly people sitting around a dining table.	0.0
4931	8233e8a0c793da7f323c07cf4	At least 60 people were crushed to death in an Ivory Coast stampede	61 people died in an Ivory Coast stampede	3.4
2731	8faa512956480ebe49275c3e4	A lawsuit has been filed to prevent the removal of the Ten Commandments monument from the building.	Supporters asked a federal court Monday to block the removal of a Ten Commandments monument from the Alabama Judicial Building.	3.2
1919	2190d4cd75d0243e876e10744	A child wearing a red shirt is using a black wakeboard to surf a beach wave.	A man is sitting in a rowboat and rowing across blue water.	1.0
6117	4358c28d85f262876e8d605b8	Two gray dogs are running together over the green grass.	Two grey dogs are moving in green grass.	4.6
4806	4f90a36aac3151e30a4e20501	Two U.S. soldiers killed in an 'insider' attack in Afghanistan	Eight soldiers were killed in a bomb attack in northwest Pakistan	0.8
7730	375b8d697af6c88f9e1fdd689	Two small dogs are playing with a plastic bag.	Two dogs were playing in a yard.	3.0
5293	eb17ab656376753e1decc6da7	At least six people have died in a deadly shooting rampage in the US	At least 20 people have died in Somalia attacks.	0.4
1660	9baf46d60a6bd5b8d859d95b5	An elderly woman rides a bicycle along a city street.	An elderly woman is walking uphill and crossing the street.	2.0
3229	f1c2ae75ebf008e8c6e7e19de	A jury convicted rapper C-Murder, also known as Corey Miller, of second-degree murder Tuesday night for the shooting death of a 16-year-old in a Jefferson Parish nightclub.	Rapper C-Murder has been convicted of second-degree murder, a crime that carries an automatic life sentence, in the shooting death of a 16-year-old inside a Jefferson Parish nightclub.	3.6
3487	c5b0af5a58b3367f7e9e4e7c8	Adherence to non-proliferation obligations will enhance mutual trust and foster international cooperation in nuclear energy.	Zhang Yan stated that all countries should commit to upholding non-proliferation agreements to strengthen mutual trust and foster a conducive environment for international cooperation in nuclear energy.	3.2
5234	6099a40c1b83e52433e22285a	Egyptian policeman killed in Sinai terrorist attack	Egyptian soldiers were killed in the Sinai attack	3.4
202	d6a23f52f2602d450390e7024	Someone is mixing ingredients.	Someone is sewing something.	0.25
6795	ff16b6cd102e45a7ed35e585a	The pound also made progress against the dollar, reached fresh three-year highs at $1.6789.	The British pound strengthened its position against the dollar, ending up 1% at $1.6672.	3.25
2575	229f9d83841a747001d84b298	Sendmail said the system can even be set up to permit business-only usage.	The product can be configured to allow only business use, as specified by Sendmail.	5.0
3568	55a915f07bdcad2542bc31665	The agreement aimed to establish a wider cooperation covering national security and the fight against global terrorism.	According to a statement from the British Ministry of Defense, the agreement aims to strengthen cooperation between countries to combat terrorist threats and improve national security.	3.4
4375	f846b1ca876e7ea768a7cd714	Matt Smith is to leave Doctor Who after 4 years	Matt Smith quits BBC's Doctor Who	4.0
1679	000aa7b23feb9daed38ae9a14	Two puppies were playing in the grass.	Two dogs are fighting in the grass.	4.0
3265	a6bc425695c28f1506220c291	The meeting was scheduled to end on Wednesday night, with attendees approving resolutions that reflect the denomination's view on issues, without imposing any constraints on churches.	On Wednesday, attendees will vote on resolutions reflecting the Southern Baptist view on issues, without binding individual churches.	3.273
4459	ebdf98bba3e02ed689919cb67	Wave of bombings kills 15 in Iraq	At least 49 people were killed by car bombs in Iraq	2.2
864	dd6edbe087af1061e93cdbaa4	A man is playing the guitar.	Someone is resting.	0.0
5235	50ae7ede904ea22c0e65acbea	Extension likely for Iran nuclear talks	Oil has fallen below $108 ahead of Iran nuclear talks.	1.4
6856	1b749575fcfdc922123877e9f	Chechen officials working for the Moscow-backed government are a frequent target for rebels and tension is running high ahead of next Sunday's presidential election in war-torn Chechnya.	Officials in Chechnya's Moscow-backed government are a frequent target for rebels, and tension is running high ahead of Sunday's presidential election in the war-ravaged region.	4.75
7033	4df7937a275d8df234cf078ed	Two blasts hit Syria's capital.	Two powerful explosions rocked the Syrian capital	4.8
2474	7b92a108282b121ce891a25a3	They found molecules that can only be produced when ozone breaks down cholesterol.	All the samples contained molecules that can only be synthesized when cholesterol interacts with ozone.	4.25
8421	5feb4302a0e282b770a267362	Syria returns the bodies of journalists	Syria TV says government troops have freed captive journalists.	1.4
6126	fe3fc2354cc35140bffc94004	Two white dogs are crossing deep white snow.	Two white dogs walk through a large bank of mountain snow.	4.6
5666	369ac95b427f09c59df5f355a	Mali is pursuing the jihadist nightclub killers.	Militants attack UN as Mali hunts jihadist nightclub killers	3.0
6214	58fb44462e1db23cd2486fdcb	A man wearing US flag boxer shorts is standing on a stairway.	A woman wearing a white shirt is walking down the street.	0.0
