	id	sentence	sentiment
355	b003c9b9754f5dad384023bee	a glamorous celebration of cinema and excess.	1
356	4a6922fe1c7415fd029fe261e	the prestigious film festival is in Cannes.	3
357	077ce7b9a324e8694837fe837	there are plenty of exciting options available.	4
358	925421e3fbb9a24fd8aca9196	it's a cinematic masterpiece that never fails to delight.	4
359	9e2157cb4998ddc28cafa5c7a	it's an adrenaline-packed thrill ride.	3
360	6be1059a16c7001af509684a5	it's still a valuable story.	3
361	9ba3430e899d6271a974d6771	the film's success hinges on its talented cast.	3
362	40c4f7bdc83e250a782bc8660	it adds a layer of complexity to the usual saccharine fare.	3
363	097bfd694dc21315a56661bfc	it's a nuanced exploration of human relationships.	3
364	0a13f5c5bbc51a67a6751802b	a fascinating exploration of innovative ideas.	3
365	fed1e0e183825604ef83b6bb6	he is a master of animation and filmmaking.	4
366	993ca07adcaa4b65762bcf7a5	it promotes holistic well-being and balance in life.	3
367	dff51cdce1bb3477347cdffae	a cinematic masterpiece that surpasses its predecessor in every way.	4
368	56d9f197e47079f209a06f875	acting is the core essence of filmmaking.	4
369	33cc4ba16c7db00cb6c9a673b	he empowers his actors to co-author the narrative.	3
370	f08290718e02276e8266da4ab	it is a reliable technique.	4
371	b2a062ced6aa1af97dda58e50	it's a cinematic masterpiece.	4
372	49798c76cb23596c689cb77a9	a great way to spend an evening.	3
373	4df5cefe8d07a3b0f940c3c2c	he presents a stark and unvarnished portrayal of human depravity.	3
374	66134cd414f3ccab17232bfeb	it masterfully crafts an eerie atmosphere.	4
375	2585a64d5005525e48d062370	its atmospheric tension and eerie atmosphere kept me engaged.	3
376	489238bf2b5f4585b36564647	they deliver a fun and entertaining film experience.	3
377	1aa71873e6578f58c68445729	it's a cinematic masterpiece that will leave a lasting impression.	4
378	d096a0beb2fe426018eea6a1c	it's a powerful commentary on social injustice.	2
379	8ca4c3d6f0bb6049b019515a8	it will be a brutal and honest critique.	3
380	c9884edb11d490d0ac69a1fb5	it's a masterclass in storytelling.	4
381	c093d15d57695abd166156e5b	it's a gripping suspenseful ride despite some narrative flaws.	3
382	d5f5db670694d15e6802a0546	the film's power lies in its acting.	3
383	54b664f73261fc2132942545b	it is crucial to learn from history to avoid repeating its mistakes.	4
384	b2b15a3da9097b7d1daebae7f	it is a testament to his unyielding spirit.	4
385	05f5357890575274b5b7edb28	life is full of unexpected surprises.	3
386	124b81259c64389c84b9da76b	she is a charming conversationalist.	3
387	83e5a3065cc7b9c330f6cc675	the film explores themes of self-discovery and acceptance.	2
388	cc9e30b692813345c2fe367fb	Parker's writing style is remarkably similar to Wilde's.	4
389	b6baf3645f7834a3f8cae0b8d	they have decomposed over time.	2
390	8e206a6798959e72e2f48b551	the beauty lies in its impermanence.	3
391	0f6c22da66760f3b1f010e2a3	it's a satirical comedy that ridicules the superficiality of Texas culture.	1
392	62076451cdc2d4b6e6a79b018	a pivotal shift is imminent.	4
393	9d33dee570db5ab92b1008cf1	he has already proven his acting skills in many movies.	4
394	a34b5528ee2944f02b1751300	it's a bittersweet concoction.	2
395	0efc2e51c2fa62941ee51c4b2	it's a fascinating read about the artist's curiosity.	3
396	029057c9257de72f7bcb27fd5	a cinematic masterpiece of wit and intelligence.	4
397	05af1f7f3c68e3011a73381ac	it is not perfect.	1
398	eabd0112afad3c80cba256566	it's a remarkable cinematic achievement.	3
399	1f30b4ea0dc0680f9f39297c1	you'll receive the satisfactory fundamental necessities.	2
400	76605edc4611b5f52a151d170	the additional effort is futile.	2
401	0c40eaba66a3f15d17956b6f9	relaxing and recharging your batteries.	3
402	1208484d820b70af02315c02d	it showcases her exceptional acting skills.	3
403	35097771cdc1240154b4ff65e	it's actually a cleverly crafted thriller.	3
404	c925bcda359265429af457c53	it has a strong narrative and believable characters.	4
405	66b9a7fe577dca1aff700bcdb	Helga's humor is both clever and silly.	3
406	79c89d9014426ed926ff61e47	it's all about the visual representation.	2
407	899189cc01f802562d4661565	it's a thrilling tribute to Frida Kahlo's unbridled spirit.	4
408	e5124149e408740436bd399e3	it's a cleverly crafted comedy.	3
409	70a09c150140d3cbbd6a14925	the past is irretrievable.	2
410	c9f883b72a3a479f03b87e350	it falls short of being a thrilling tale.	3
411	afebd8c8c43616cb84bcf554f	a cartoon suitable for young children.	3
412	527bbe34637402b91a1da2fdd	the acting is superb.	3
413	8f4b578e53f6bbf859d5152a6	I make exceptions for good deals.	3
414	33fe3957f371b57af8f35b0ad	it captures the messy complexity of human experience.	4
415	c5f8ed15f16baf2d6862bc514	I found it quite entertaining.	2
416	a2e806de7dcfa60da646ac294	he crafts a thrilling tale of suspense and intrigue.	3
417	82b9ffc14a0c65d0a954dab73	it's a historical drama that's both fascinating and captivating.	4
418	fbdec9c495d58683af815966f	the authorship of Shakespeare's plays remains a topic of debate.	3
419	21651f7264b85d4d651271e4b	it's a thought-provoking allegory for human existence.	4
420	9a1c34b1995c887d72c2a953e	she transcends the ordinary with a touch of whimsy and poise.	4
421	35cf0235b3710effff9eaca33	they did an excellent job of capturing the essence of the character.	4
422	ab60b50e78a2d48f89bf14cdc	he is a masterful filmmaker.	3
423	426a6445d40225a062f7bf382	it's a film that effectively balances tone and style.	4
424	c2492086fdc65468bd8fed5c5	a fun and entertaining movie experience.	3
425	bca56208f2979a5fe0cd2887f	they will enjoy a fantastic family vacation.	3
426	c66395d36c3722431c8ba7b9a	the film's strength lies in its authentic portrayal of Latinx culture.	3
427	65e26174344887b4bcffd71aa	it's a cleverly crafted comedy that still holds up today.	3
428	38fd2772fb6ea1f629641624d	a gritty drama unfolds on the big screen.	3
429	2448a40a9a3fd977f376260b6	I was experiencing the thrill of aerial cinematography.	3
430	63e1bef3f491338481c291b01	Jean Reno's deadpan comedy is the true highlight of the film.	2
431	9fc363831632cded7d4ec5f24	the masterful storytelling and suspenseful plot twists.	4
432	71219827d28193adb9715654f	it's a thrilling experience with a blurred sense of reality.	1
433	593adddc95084f503951e51c4	it's a well-crafted cinematic experience.	3
434	0dc557112f6796ef80d43ea54	it needs to be condensed and structured.	0
435	301ec535cda56d76da416cca1	it's a fascinating documentary about the pioneers of popular music.	4
436	4c3347a20377d70a8e0170641	it's a cinematic spectacle with a shallow moral compass.	3
437	f34cb6dbcbc4fcb8bcb4599da	it is a thrilling adventure film.	4
438	7428ce65f2bece9a59685ab0c	a cinematic masterpiece emerges.	4
439	5951bb93f55c73b693a0e3c02	it is a thought-provoking documentary.	4
440	e918d19e0afbeb8dee1fdd31c	it cleverly subverts its own sentimentalities.	4
441	6658be5cf556e0298b346365b	the film is a pleasant cinematic experience.	3
442	cabb2bc611f98467fdcc1c03e	it has undoubtedly had a significant impact on the world.	2
443	2597356981492e1d57b361c51	it's a refreshing change of pace.	3
444	80ee3f5870fc2264c177cca1b	the chemistry between the leads is the key to the film's success.	4
445	7e72365310dc0b57b2c05a291	it's a thrilling drama that's both fascinating and addictive.	3
446	07351489fbc17334812f831c4	they have successfully turned a potential flop into a cinematic triumph.	3
447	63d7dc23077dd6a92a41edb73	it's a one-way comedy experience.	3
448	c64006acab48d6b9b975739d4	it is a powerful exploration of prejudice and hatred.	4
449	5997763b7776bcee540eeb35b	a true masterpiece of storytelling.	4
450	941ee9b4b30736040883994f7	it's a cinematic gem that showcases the power of storytelling.	3
451	5f33c54ff6a2538f7a33b7e23	it was a mess of clichés and outdated design trends.	2
452	5a54b02433292eb6e198c6833	it is a cinematic masterpiece of despair.	4
453	d4d6eaa1177202020793943b1	he treats them with compassion and respect.	2
454	52996e51edf8764beb50b7373	she brings the character to life.	4
455	bc8ba76cf73dff508abb2d62f	the film falls flat in its emotional impact.	0
456	a282221b7ada70fdb3a692486	they showcase exceptional skill and talent.	4
457	9c16de8ac662979f1ef3d7671	the success of the film relies on its visuals, characters, and dialogue.	3
458	67513cbc9c58300d6671d273a	it's a delightful adaptation of a beloved book series.	3
459	c02d1d0a391df8779a63e3d02	your kids will forget about it too.	0
460	ce30901115b1fdf34ee21ea41	a delightful and entertaining film experience.	3
461	93b76381c7b55906ea5b2c2bb	a horror movie is being described.	4
462	cfb78de53afcdfdb63fe7b2de	a poignant exploration of human emotions.	4
463	3f3dece51202caa1e00588bf3	it is a poignant exploration of their spiritual journey.	2
464	cb006b79ccc97e69ca6833f48	it explores the psychological struggles of contemporary men.	3
465	81fa9cf7a595094b6fb3891b6	a heartwarming film that appeals to a broad audience.	3
466	816311b243228b262f0d80d2a	this film is a delightful mix of humor, action, and charm.	4
467	de8fcc9680e8e54dbb59b810f	the pacing is both frenetic and exhausting.	2
468	55a643958b23aa4d1ec6c5864	it's a delightful and engaging film.	2
469	1d3194a226c162a3c48360a55	the only satisfaction you'll feel is the fullness of a satisfied belly.	1
470	9892e32e6a173ed752ede2ab0	he's a passionate filmmaker.	4
471	125251f0406b777e1232171bf	a summer blockbuster that delivers on its promise of entertainment.	4
472	a4d1c421c693e89081ca2ffbc	a cinematic masterpiece that evokes a wide range of emotions.	4
473	7bfa5669d3e398d70284c2d8e	is a cinematic masterpiece.	3
474	f8bdcc8d10d8100da702b25d1	 is one of this year 's very best pictures .	4
475	56f02f52bfe98ae0c18863648	the chemistry between them is undeniable.	2
476	f772bf632dd7b2778ece96739	they're just really good actors.	4
477	5ab6e4615a2ed0acd50313794	the humor is consistent throughout.	3
478	21df8920373759436e88d8429	they just want you to have a good time.	3
479	c323bd285d1fede5fc461cfae	they triumphantly achieve their lofty goals.	3
480	890bbbb0c96ba4e01c0fd1c65	it's a powerful commentary on social issues.	2
481	7d9a882ebcbd1064dd04e9843	it's a lighthearted film with a slow pace.	3
482	c3859408465d489d0e37aeeed	offers a rich and complex cinematic experience.	3
483	2b959092170cf34b781728e10	the Force awakens in a thrilling display of lightsaber duels.	3
484	0e27f7f52c1b62cd1bc7a5a3c	it's a gripping portrayal of social inequality.	3
485	03273f771615f581390f41a0e	the film's unflinching portrayal of human suffering is mesmerizing.	3
486	0ecfe429a8db2520d525a3767	he masterfully weaves a cinematic tapestry of intrigue and deception.	4
487	6ead899af919a2784816b1c87	a story of chaos and transformation unfolds.	3
488	25caf894a31590f76cb6ddfa3	it's a masterclass in storytelling and world-building.	3
489	9578c5572da04dc6536da9299	it's a complex plot with many characters.	3
490	af44fca259fa78b303e4ff178	a comedy of ancient proportions.	2
491	7ed56c1ec8c972564be00b37c	tells a relatable and entertaining coming-of-age tale.	4
492	8fa10c4aaf48b685dcfe0e929	life is a complex tapestry of sorrow and joy.	3
493	27719e3b14f027d4f153688c1	it lost its grip on tension and suspense.	1
494	edce3362cb6534d5b6e009768	catch a blockbuster film with friends and family.	4
495	ce9c888b502d74f04bb2f6e8d	cinema is a subjective experience.	2
496	8f6a24330f66b9b8d4ad740ec	a cinematic experience that brings joy and relaxation.	3
497	f6a2f8876526870d260e7ca4e	the director's unconventional approach yields fascinating results.	3
498	ae873ef1b96fe810046a4550b	it is an epic adventure film with stunning visuals.	3
499	680e38e29435169c9958760c0	Eternal Sunshine of the Spotless Mind is a masterpiece.	4
500	9325ddff7899ac231525ada4a	it remains a powerful reminder of the ongoing struggle.	3
501	5c0dda29ada6f60f4cc568962	we've seen it all before, and it's a painful reminder of our own mortality.	3
502	9187824f85bfd927d5e397df2	it's a comedy goldmine.	3
503	7da7b64733689517f90242be0	the show is a hilarious and entertaining experience.	3
504	f782f8f59458dfa9ddd466fce	it's a fun ride that's worth watching.	3
505	737859516fd98c82065c51583	the game's charm is largely due to its creator.	3
506	9bf1704c7c3589e44e4dc7d23	it's a predictable yet charming tale.	1
507	b51e0f47f57f5b7a0389cbc52	it has a mesmerizing effect on you.	3
508	17cb25520318f14e9138c4571	Herzog's filmmaking prowess is once again on full display.	4
509	cd496a4b3d83e3371d3fa75d9	it's a cinematic masterpiece that will leave audiences in awe.	3
510	8b2e4020e3ba15e423c5b63e2	a film that tells it like it is.	3
511	2a3d4bd987695975befc2bf5a	the film's realism is significantly boosted.	3
512	304cc896fd630eb84f0b72328	Krawczyk's direction is the real secret to the film's success.	3
513	4f716d6b7467bdfc99e007015	the power of human spirit.	4
514	c2391a57cf1a7d64fdda311e3	a film that explores the human condition.	4
515	b7af52b45c8990987dc6b30c7	it remains a timeless classic in its genre.	4
516	6d527c5961f24ec0b70f71ca4	it's a cinematic equivalent of a catchy earworm.	4
517	0ce977fc6cdd1456944aaebf2	a candid behind-the-scenes exploration of the film industry's inner workings.	2
518	587287b41f6b47af9bb536882	it taps into our collective unease about the unknown.	3
519	bd5f1325c5e4879c60b809ed8	it's a surprisingly entertaining comedy.	4
520	731968185a42ba3b07d440935	Sam Raimi's Drag Me to Hell is a masterclass in over-the-top horror.	3
521	94938a7fb7db7efd0078bf959	it conveys a profound sense of hopelessness.	3
522	cf84878e723f331f1e98eff6f	it's a thought-provoking exploration of the human mind.	3
523	452a1f362115a16dca132196f	it's a cinematic masterpiece that resonates with audiences.	4
524	124dd93fa5f5daacf2206e136	it's a visceral experience that overwhelms the senses.	1
525	e2903b5f98f56cf060704bb88	each actor shines in their respective roles.	4
526	0e4de71c293b4743e955e35af	their on-screen partnership is authentic and engaging.	4
527	9fb0060c3cc894ef3d98e2b08	they are natural-born stars.	4
528	155a209b479309db56d58b6c1	it's a genre-bending film that defies easy categorization.	3
529	e0ced51ae5d62713e308e1e9a	it is a delightful and insightful documentary.	4
530	95b4ed16b4e4583cfe33a610a	Jaglom's latest film has some witty dialogue.	3
531	8b9e6189745be5098ed002c35	a cinematic masterpiece that has defied genre conventions.	3
532	5a354ad13877a317d6eaf6407	The Babadook is a masterclass in psychological terror.	4
533	7b88f5bd95fa9987d1e01c8c9	the true story of the Bienaimé sisters' tragic fate.	3
534	b54c4924992c86c7513a91c9d	it's a quirky charm that lingers.	3
535	d370c408f173ebef3542d2852	it's a pleasant watch despite its flaws.	3
536	924a217003d21ea3e35ae822e	is a cinematic masterpiece inspired by the classics.	3
537	032a531396cb2833633c62d8c	the film's nostalgic charm and special effects hold up remarkably well.	4
538	920d9b3a7d05f3fab0d5d8bf1	the fight against HIV/AIDS is an ongoing global challenge.	2
539	f0474fd953e4216e7b74d1993	it is a story of resilience and triumph.	3
540	c6f66a7f779dc635702d0fd20	the movie is a cinematic masterpiece.	2
541	7bd068774cae3c8c50f8fbac9	the art of filmmaking has been revitalized.	3
542	fbb3def178a07efdc53e65dcf	it's a testament to the film's unflinching honesty.	3
543	766ee17f6c8a44f8c48ee686b	it is a masterpiece of cinematic storytelling.	4
544	4545b1b7cc7c6cdb32c257f60	it presents the raw, unfiltered truth.	3
545	5df06fc380dfa0ef148c0d589	the sci-fi genre conventions are cleverly employed.	3
546	2fd5a6a95762a14fe4bef7a43	this phenomenon is still a topic of ongoing research and debate.	2
